document_id,part_number,Model,N,Actual_Total,Actual_Mean,Zero_Actual_Count,Over_Prediction_Count,Exact_Count,Under_Prediction_Count,MAE,RMSE,WAPE_pct,Forecast_Bias,R2
part_7__catboost,Part 7,CatBoost,9,258.0,28.666666666666668,0,4,0,5,14.676091835013892,18.559628461591227,51.19566919190892,-0.692394281321694,0.45246586406026756
part_7__lstm,Part 7,LSTM,9,258.0,28.666666666666668,0,5,0,4,15.306172055555557,20.341073184021816,53.393623449612406,-10.407210833333332,0.3423113167609355
part_7__3_day_moving_average,Part 7,3-day Moving Average,9,258.0,28.666666666666668,0,5,0,4,33.70370354586177,39.78243280978081,117.57105888091317,-11.33333334326744,-1.5156795553483784
part_7__d_3_plan_reference,Part 7,D+3 Plan Reference,9,258.0,28.666666666666668,0,1,1,7,13.333333333333334,20.40697048668529,46.51162790697674,-2.6666666666666665,0.33804309431296364
part_70__xgboost,Part 70,XGBoost,9,471.0,52.333333333333336,0,1,0,8,20.292687888888892,25.396669478785643,38.775836730360936,-19.755439444444445,-24.914809756839908
part_70__lightgbm,Part 70,LightGBM,9,471.0,52.333333333333336,0,0,0,9,19.631434409674963,23.2765793571641,37.51229505033432,-19.631434409674963,-20.768715710416163
part_70__catboost,Part 70,CatBoost,9,471.0,52.333333333333336,0,6,0,3,13.946563354691879,20.83191306221503,26.649484117245624,-9.337711796184673,-16.436238466451634
part_70__lstm,Part 70,LSTM,9,471.0,52.333333333333336,0,0,0,9,29.474078255555558,32.097736120029204,56.31989475583864,-29.474078255555558,-40.39456239410378
part_70__3_day_moving_average,Part 70,3-day Moving Average,9,471.0,52.333333333333336,0,2,0,7,9.740741093953451,11.794014359403674,18.612881071248633,-7.222222010294597,-4.588790055305269
part_70__d_3_plan_reference,Part 70,D+3 Plan Reference,9,471.0,52.333333333333336,0,1,0,8,23.77777777777778,31.457201966410736,45.43524416135881,-21.555555555555557,-38.75892857142857
part_71__xgboost,Part 71,XGBoost,9,3027.0,336.3333333333333,0,3,0,6,123.67634222222222,141.33632193368044,36.77195507102742,-80.75689777777777,-3.4503094974916726
part_71__lightgbm,Part 71,LightGBM,9,3027.0,336.3333333333333,0,3,0,6,166.04345218673234,175.26839445109135,49.368717201208824,-85.11814198518783,-5.843682628871978
part_71__catboost,Part 71,CatBoost,9,3027.0,336.3333333333333,0,5,0,4,125.93278705073428,135.59443047039167,37.44285046107065,6.617092095431496,-3.096060353762783
part_71__lstm,Part 71,LSTM,9,3027.0,336.3333333333333,0,0,0,9,188.67132,205.95670505829574,56.09652725470763,-188.67132,-8.450058894653903
part_71__3_day_moving_average,Part 71,3-day Moving Average,9,3027.0,336.3333333333333,0,6,0,3,64.55555555555556,90.48490482312528,19.193921374297986,30.259256998697918,-0.8240423290175345
part_71__d_3_plan_reference,Part 71,D+3 Plan Reference,9,3027.0,336.3333333333333,0,3,0,6,202.55555555555554,237.98856181664604,60.22464486290057,-133.0,-11.618124659636615
part_72__xgboost,Part 72,XGBoost,9,209.0,23.22222222222222,0,4,0,5,22.488198377777778,26.883507869203974,96.83913177033492,3.9838007333333323,-1.840947424227784
part_72__lightgbm,Part 72,LightGBM,9,209.0,23.22222222222222,0,6,0,3,25.427318529529895,29.522443169125218,109.49563003146845,8.508682483032958,-2.4260674902752832
part_72__catboost,Part 72,CatBoost,9,209.0,23.22222222222222,0,5,0,4,22.78827634892634,26.165630134912767,98.13133355996987,2.612284654169813,-1.6912479971329448
part_72__lstm,Part 72,LSTM,9,209.0,23.22222222222222,0,4,0,5,20.276016666666667,22.903301899889172,87.31299043062201,-6.683246444444445,-1.0619945778566833
part_72__3_day_moving_average,Part 72,3-day Moving Average,9,209.0,23.22222222222222,0,5,0,4,21.074074056413437,23.670317799025394,90.74960119986648,7.22222195731269,-1.2024167485807786
part_72__d_3_plan_reference,Part 72,D+3 Plan Reference,9,209.0,23.22222222222222,0,5,0,4,24.0,28.554042329122744,103.34928229665073,1.3333333333333333,-2.204988838202465
part_73__xgboost,Part 73,XGBoost,9,632.0,70.22222222222223,0,0,0,9,42.17539615555555,52.568997944652914,60.05989958860759,-42.17539615555555,-3.3500226036242893
part_73__lightgbm,Part 73,LightGBM,9,632.0,70.22222222222223,0,2,0,7,32.099450953578256,47.51518444848528,45.71124344655131,-26.05971743087046,-2.5538325043153596
part_73__catboost,Part 73,CatBoost,9,632.0,70.22222222222223,0,5,0,4,29.312510580280996,38.02539865696783,41.742499244071034,-4.621905788553793,-1.2760388352584204
part_73__lstm,Part 73,LSTM,9,632.0,70.22222222222223,0,0,0,9,31.60081888888889,44.093957684813276,45.0011661392405,-31.60081888888889,-2.0604851616681255
part_73__3_day_moving_average,Part 73,3-day Moving Average,9,632.0,70.22222222222223,0,6,0,3,27.81481382581923,31.770589289605226,39.60970323297042,15.740740882025825,-0.5888491167264769
part_73__d_3_plan_reference,Part 73,D+3 Plan Reference,9,632.0,70.22222222222223,0,3,0,6,33.44444444444444,51.20004340275938,47.62658227848101,-30.11111111111111,-3.1264137743402385
part_74__xgboost,Part 74,XGBoost,9,1508.0,167.55555555555554,0,0,0,9,94.095304,100.51421227137267,56.157674801061006,-94.095304,-38.59893817629438
part_74__lightgbm,Part 74,LightGBM,9,1508.0,167.55555555555554,0,0,0,9,77.28241707201656,92.0150305422462,46.123458464731364,-77.28241707201656,-32.18533018005084
part_74__catboost,Part 74,CatBoost,9,1508.0,167.55555555555554,0,4,0,5,46.03116272730131,59.29911864915032,27.47217934653261,-25.93203084284265,-12.78240701044453
part_74__lstm,Part 74,LSTM,9,1508.0,167.55555555555554,0,0,0,9,92.90817755555555,97.60710335024531,55.4491775862069,-92.90817755555555,-36.34147278517677
part_74__3_day_moving_average,Part 74,3-day Moving Average,9,1508.0,167.55555555555554,0,4,0,5,27.88888888888889,32.563517945378464,16.644562334217504,6.333333333333333,-3.156150139325356
part_74__d_3_plan_reference,Part 74,D+3 Plan Reference,9,1508.0,167.55555555555554,0,0,0,9,85.0,104.30457537636805,50.729442970822284,-85.0,-41.641778767057005
part_75__xgboost,Part 75,XGBoost,9,2091.0,232.33333333333334,0,0,0,9,80.11080722222222,99.90412887056682,34.4809787183166,-80.11080722222222,-6.448384302527482
part_75__lightgbm,Part 75,LightGBM,9,2091.0,232.33333333333334,0,0,0,9,90.13354897646883,115.67147125325647,38.79492782344426,-90.13354897646883,-8.98499198648727
part_75__catboost,Part 75,CatBoost,9,2091.0,232.33333333333334,0,4,0,5,61.79248011820258,83.01169390602942,26.596476377992506,-38.98602939480067,-4.1424935262300915
part_75__lstm,Part 75,LSTM,9,2091.0,232.33333333333334,0,2,0,7,60.38510488888889,76.87280190056025,25.990719464371114,-53.35818933333334,-3.4100206507781943
part_75__3_day_moving_average,Part 75,3-day Moving Average,9,2091.0,232.33333333333334,0,3,0,6,34.1111094156901,43.841605425134176,14.68196961937881,-25.000001695421005,-0.4343928106366828
part_75__d_3_plan_reference,Part 75,D+3 Plan Reference,9,2091.0,232.33333333333334,0,0,0,9,88.44444444444444,134.13426109685773,38.06791009086562,-88.44444444444444,-12.426865671641792
part_76__xgboost,Part 76,XGBoost,9,65.0,7.222222222222222,0,3,0,6,7.487711022222222,9.265058260635573,103.67599876923077,-3.2045375555555555,-1.9765178383607394
part_76__lightgbm,Part 76,LightGBM,9,65.0,7.222222222222222,0,5,0,4,7.783895686058821,9.101485672480681,107.77701719158368,-1.05003290998134,-1.8723460433031076
part_76__catboost,Part 76,CatBoost,9,65.0,7.222222222222222,0,4,0,5,7.789737865308908,9.125233314803651,107.85790890427718,-0.5274956037081537,-1.8873546776617278
part_76__lstm,Part 76,LSTM,9,65.0,7.222222222222222,0,2,0,7,6.115223605555556,8.101438551254597,84.67232684615385,-4.88877893888889,-1.275812429186682
part_76__3_day_moving_average,Part 76,3-day Moving Average,9,65.0,7.222222222222222,0,6,0,3,8.074074109395346,9.27894205730886,111.79487228393555,1.9259259965684679,-1.9854452148692245
part_76__d_3_plan_reference,Part 76,D+3 Plan Reference,9,65.0,7.222222222222222,0,3,1,5,7.777777777777778,10.83205120618128,107.6923076923077,-2.0,-3.0684931506849304
part_77__xgboost,Part 77,XGBoost,9,514.0,57.111111111111114,0,0,0,9,32.23369968888889,43.798067787315674,56.44033019455252,-32.23369968888889,-1.9916425371420963
part_77__lightgbm,Part 77,LightGBM,9,514.0,57.111111111111114,0,5,0,4,31.041432830072658,42.055422828208506,54.35270339895991,-14.72140468123847,-1.758314639185404
part_77__catboost,Part 77,CatBoost,9,514.0,57.111111111111114,0,5,0,4,25.761518924411277,32.36278617721127,45.10771796103142,-0.49584493647694294,-0.6333964392410882
part_77__lstm,Part 77,LSTM,9,514.0,57.111111111111114,0,3,0,6,30.798816111111112,42.73374802649652,53.92788813229572,-29.609978777777776,-1.848011684157259
part_77__3_day_moving_average,Part 77,3-day Moving Average,9,514.0,57.111111111111114,0,6,0,3,25.92592493693034,30.818464585548718,45.39558841096752,17.851851993136936,-0.48122758889961825
part_77__d_3_plan_reference,Part 77,D+3 Plan Reference,9,514.0,57.111111111111114,0,3,0,6,28.22222222222222,43.96210489349511,49.416342412451364,-23.11111111111111,-2.014093727136201
part_78__xgboost,Part 78,XGBoost,9,632.0,70.22222222222223,0,0,0,9,42.239928722222224,52.625561247838185,60.15179723101266,-42.239928722222224,-3.3593887331153063
part_78__lightgbm,Part 78,LightGBM,9,632.0,70.22222222222223,0,2,0,7,32.113417241589396,47.50613578592692,45.731132147832994,-26.010331374857888,-2.5524790687975645
part_78__catboost,Part 78,CatBoost,9,632.0,70.22222222222223,0,5,0,4,29.312510580280996,38.02539865696783,41.742499244071034,-4.621905788553793,-1.2760388352584204
part_78__lstm,Part 78,LSTM,9,632.0,70.22222222222223,0,3,0,6,31.31093844444444,42.88203281271404,44.58836170886075,-27.689954888888888,-1.894561929927423
part_78__3_day_moving_average,Part 78,3-day Moving Average,9,632.0,70.22222222222223,0,6,0,3,27.81481382581923,31.770589289605226,39.60970323297042,15.740740882025825,-0.5888491167264769
part_78__d_3_plan_reference,Part 78,D+3 Plan Reference,9,632.0,70.22222222222223,0,3,0,6,33.44444444444444,51.20004340275938,47.62658227848101,-30.11111111111111,-3.1264137743402385
part_79__xgboost,Part 79,XGBoost,9,118.0,13.11111111111111,0,0,0,9,7.133251375111111,7.8359660111089715,54.4061545559322,-7.133251375111111,-620.6989286884574
part_79__lightgbm,Part 79,LightGBM,9,118.0,13.11111111111111,0,0,0,9,6.058537137764838,7.045712074530637,46.20918155922334,-6.058537137764838,-501.6258437015164
part_79__catboost,Part 79,CatBoost,9,118.0,13.11111111111111,0,0,0,9,5.489419551412751,6.676066690579514,41.868454205690476,-5.489419551412751,-450.2698978777862
part_79__lstm,Part 79,LSTM,9,118.0,13.11111111111111,0,0,0,9,8.593035755555556,8.868800753537268,65.54010322033899,-8.593035755555556,-795.388221410175
part_79__3_day_moving_average,Part 79,3-day Moving Average,9,118.0,13.11111111111111,0,0,5,4,2.111111111111111,3.7564758898615485,16.101694915254235,-2.111111111111111,-141.875
part_79__d_3_plan_reference,Part 79,D+3 Plan Reference,9,118.0,13.11111111111111,0,0,3,6,7.0,8.812869377601524,53.38983050847458,-7.0,-785.375
part_8__xgboost,Part 8,XGBoost,9,269.0,29.88888888888889,0,3,0,6,9.818979777777777,14.54938855367533,32.85160520446097,-0.7111948888888899,0.7065770879226623
part_8__lightgbm,Part 8,LightGBM,9,269.0,29.88888888888889,0,4,0,5,13.02149735443428,17.221210445843788,43.5663480259883,-1.0145936368606003,0.5889147575668565
part_8__catboost,Part 8,CatBoost,9,269.0,29.88888888888889,0,4,0,5,16.26150529888377,20.507354548024594,54.40652330481559,-0.8270823990110352,0.4170600514198578
part_8__lstm,Part 8,LSTM,9,269.0,29.88888888888889,0,4,0,5,18.006521733333336,24.64005987550036,60.24486825278811,-14.557380266666668,0.15843424251954863
part_8__3_day_moving_average,Part 8,3-day Moving Average,9,269.0,29.88888888888889,0,5,0,4,35.55555553899871,42.21666627075747,118.95910775129678,-11.92592579457495,-1.4704291839334904
part_8__d_3_plan_reference,Part 8,D+3 Plan Reference,9,269.0,29.88888888888889,0,1,1,7,14.11111111111111,21.496769783181637,47.21189591078067,-3.4444444444444446,0.3594530768704224
part_80__xgboost,Part 80,XGBoost,9,1939.0,215.44444444444446,0,1,0,8,72.197115,100.30285364766034,33.51078055698814,-67.98831944444444,-1.0497466054586422
part_80__lightgbm,Part 80,LightGBM,9,1939.0,215.44444444444446,0,1,0,8,89.23838559688613,113.64137748470954,41.420601875810995,-85.62425205581441,-1.6311558697038042
part_80__catboost,Part 80,CatBoost,9,1939.0,215.44444444444446,0,3,0,6,74.15410576674724,96.6612649828028,34.41913109338448,-33.56796741809504,-0.90361249394852
part_80__lstm,Part 80,LSTM,9,1939.0,215.44444444444446,0,2,0,7,81.4703928888889,104.55841471432376,37.81503537906137,-68.09832844444446,-1.2273659577565947
part_80__3_day_moving_average,Part 80,3-day Moving Average,9,1939.0,215.44444444444446,0,4,0,5,86.2222188313802,98.75621266459763,40.02062761642196,-29.70370144314236,-0.9870209693141145
part_80__d_3_plan_reference,Part 80,D+3 Plan Reference,9,1939.0,215.44444444444446,0,1,0,8,96.88888888888889,127.44148984272482,44.971634863331616,-92.66666666666667,-2.3089886509980686
part_81__xgboost,Part 81,XGBoost,9,2697.0,299.6666666666667,0,1,0,8,114.7643688888889,136.31547289643217,38.297342232109756,-114.73653777777776,-2.5592979474482065
part_81__lightgbm,Part 81,LightGBM,9,2697.0,299.6666666666667,0,0,0,9,126.3779571996217,147.9986541364208,42.17284444926197,-126.3779571996217,-3.195556434591733
part_81__catboost,Part 81,CatBoost,9,2697.0,299.6666666666667,0,4,0,5,75.15900783457725,102.33078138385348,25.080870245131454,-34.49522693746272,-1.005795329835911
part_81__lstm,Part 81,LSTM,9,2697.0,299.6666666666667,0,0,0,9,167.24507333333335,186.07997938797487,55.810369299221364,-167.24507333333335,-5.632440057916452
part_81__3_day_moving_average,Part 81,3-day Moving Average,9,2697.0,299.6666666666667,0,4,0,5,91.81481255425348,103.39322923408014,30.63898083011796,-27.962965223524307,-1.0476618282692587
part_81__d_3_plan_reference,Part 81,D+3 Plan Reference,9,2697.0,299.6666666666667,0,1,0,8,125.88888888888889,171.80964919222538,42.00964034111976,-119.88888888888889,-4.654173583620653
part_82__xgboost,Part 82,XGBoost,9,758.0,84.22222222222223,0,1,0,8,30.390840777777775,42.87605968164268,36.0841117414248,-29.988553,-230.22185714243255
part_82__lightgbm,Part 82,LightGBM,9,758.0,84.22222222222223,0,4,0,5,40.21467929995892,44.01297986044077,47.74829996037338,-17.45684937217766,-242.64679206807574
part_82__catboost,Part 82,CatBoost,9,758.0,84.22222222222223,0,6,0,3,25.40171711555154,29.47076101667686,30.1603501371984,-3.7545375801623178,-108.24004060103809
part_82__lstm,Part 82,LSTM,9,758.0,84.22222222222223,0,0,0,9,42.998786111111116,46.23974902913537,51.053967678100264,-42.998786111111116,-267.92432548520406
part_82__3_day_moving_average,Part 82,3-day Moving Average,9,758.0,84.22222222222223,0,4,0,5,5.592592027452257,6.998235880528484,6.640280771381307,1.7407413058810763,-5.159937485404998
part_82__d_3_plan_reference,Part 82,D+3 Plan Reference,9,758.0,84.22222222222223,0,3,0,6,32.333333333333336,48.665525100766494,38.39050131926121,-27.22222222222222,-296.8804347826087
part_83__xgboost,Part 83,XGBoost,9,125.0,13.88888888888889,0,0,0,9,6.5409365555555565,8.106534955828394,47.0947432,-6.5409365555555565,-12.175714426226435
part_83__lightgbm,Part 83,LightGBM,9,125.0,13.88888888888889,0,2,0,7,6.376723794959471,7.918852497534893,45.91241132370819,-5.698471349466299,-11.572688651224956
part_83__catboost,Part 83,CatBoost,9,125.0,13.88888888888889,0,3,0,6,4.605550512263598,5.933160565309192,33.15996368829791,-3.7658655933297833,-6.057905786616208
part_83__lstm,Part 83,LSTM,9,125.0,13.88888888888889,0,0,0,9,9.8590794,10.229080735881707,70.98537168,-9.8590794,-19.978617596029913
part_83__3_day_moving_average,Part 83,3-day Moving Average,9,125.0,13.88888888888889,0,6,0,3,2.074073897467719,2.4695677108713667,14.93333206176758,1.4074074427286782,-0.22277212615062814
part_83__d_3_plan_reference,Part 83,D+3 Plan Reference,9,125.0,13.88888888888889,0,0,1,8,6.777777777777778,9.27960727138337,48.8,-6.777777777777778,-16.26485148514851
part_84__xgboost,Part 84,XGBoost,9,125.0,13.88888888888889,0,0,0,9,6.5409365555555565,8.106534955828394,47.0947432,-6.5409365555555565,-12.175714426226435
part_84__lightgbm,Part 84,LightGBM,9,125.0,13.88888888888889,0,2,0,7,6.3685030901368025,7.900303654553923,45.853222248984984,-5.678102831774627,-11.513857981601001
part_84__catboost,Part 84,CatBoost,9,125.0,13.88888888888889,0,3,0,6,4.605550512263598,5.933160565309192,33.15996368829791,-3.7658655933297833,-6.057905786616208
part_84__lstm,Part 84,LSTM,9,125.0,13.88888888888889,0,0,0,9,5.479936044444445,6.591728463192615,39.45553952,-5.479936044444445,-7.711687165172171
part_84__3_day_moving_average,Part 84,3-day Moving Average,9,125.0,13.88888888888889,0,6,0,3,2.074073897467719,2.4695677108713667,14.93333206176758,1.4074074427286782,-0.22277212615062814
part_84__d_3_plan_reference,Part 84,D+3 Plan Reference,9,125.0,13.88888888888889,0,0,1,8,6.777777777777778,9.27960727138337,48.8,-6.777777777777778,-16.26485148514851
part_85__xgboost,Part 85,XGBoost,9,230.0,25.555555555555557,0,0,0,9,12.977297744444444,15.204974436033167,50.78073030434782,-12.977297744444444,-10.807371409605418
part_85__lightgbm,Part 85,LightGBM,9,230.0,25.555555555555557,0,3,0,6,11.342585390781158,14.976754486905014,44.38402979001322,-8.939237530818922,-10.45558459763139
part_85__catboost,Part 85,CatBoost,9,230.0,25.555555555555557,0,2,0,7,7.622850678369328,12.363252716597286,29.828546132749544,-7.221260512516636,-6.806337601822485
part_85__lstm,Part 85,LSTM,9,230.0,25.555555555555557,0,0,0,9,16.7386268,17.683533028563513,65.4989744347826,-16.7386268,-14.970551431372025
part_85__3_day_moving_average,Part 85,3-day Moving Average,9,230.0,25.555555555555557,0,3,1,5,8.037037160661486,10.741060065191187,31.449275846066683,-3.074074056413439,-4.892181637608849
part_85__d_3_plan_reference,Part 85,D+3 Plan Reference,9,230.0,25.555555555555557,0,0,0,9,12.555555555555555,15.975675955095678,49.130434782608695,-12.555555555555555,-12.03467843631778
part_86__xgboost,Part 86,XGBoost,9,19.0,2.111111111111111,0,0,0,9,2.012261582222222,2.221972713263742,95.31765389473684,-2.012261582222222,-5.450164222864185
part_86__lightgbm,Part 86,LightGBM,9,19.0,2.111111111111111,0,1,0,8,1.498237422300913,1.8542605314624432,70.96914105635904,-1.4042225313997487,-3.4919492193820956
part_86__catboost,Part 86,CatBoost,9,19.0,2.111111111111111,0,0,0,9,1.6837241077932228,1.963951066254454,79.75535247441582,-1.6837241077932228,-4.039119468419395
part_86__lstm,Part 86,LSTM,9,19.0,2.111111111111111,0,3,0,6,1.855273906666667,1.949949220909204,87.88139557894739,-0.35806546222222235,-3.9675235337754406
part_86__3_day_moving_average,Part 86,3-day Moving Average,9,19.0,2.111111111111111,0,4,0,5,1.2962962786356609,1.4272480488287418,61.403507935373405,-0.037037054697672524,-1.6612902648987333
part_86__d_3_plan_reference,Part 86,D+3 Plan Reference,9,19.0,2.111111111111111,0,2,1,6,1.6666666666666667,1.9720265943665387,78.94736842105263,-1.2222222222222223,-4.080645161290322
part_87__xgboost,Part 87,XGBoost,9,131.0,14.555555555555555,0,1,0,8,6.465806533333332,8.446733004628353,44.42157160305343,-6.438306977777777,-4.825737071138823
part_87__lightgbm,Part 87,LightGBM,9,131.0,14.555555555555555,0,0,0,9,6.912501639266599,9.22080492242933,47.49046927740412,-6.912501639266599,-5.942422093565782
part_87__catboost,Part 87,CatBoost,9,131.0,14.555555555555555,0,3,0,6,5.294056053383354,7.3963363681456595,36.37137746599251,-4.643500864822528,-3.466904360212787
part_87__lstm,Part 87,LSTM,9,131.0,14.555555555555555,0,0,0,9,9.813106022222222,11.010438730933524,67.41828564885496,-9.813106022222222,-8.898801053285206
part_87__3_day_moving_average,Part 87,3-day Moving Average,9,131.0,14.555555555555555,0,4,1,4,2.888888888888889,3.832930701913188,19.84732824427481,-1.1111111111111112,-0.19959675304351499
part_87__d_3_plan_reference,Part 87,D+3 Plan Reference,9,131.0,14.555555555555555,0,0,2,7,5.777777777777778,9.116529554118229,39.69465648854962,-5.777777777777778,-5.786290322580646
part_88__xgboost,Part 88,XGBoost,9,346.0,38.44444444444444,1,7,0,2,32.795476711111114,51.86607799067177,85.3061532947977,0.995813288888889,0.3518240957346277
part_88__lightgbm,Part 88,LightGBM,9,346.0,38.44444444444444,1,4,0,5,24.54582907767933,54.8037455570246,63.847532282980914,-18.105654307974376,0.2763200383930553
part_88__catboost,Part 88,CatBoost,9,346.0,38.44444444444444,1,7,0,2,36.2148392401965,60.08815231544841,94.20044889068453,-7.1947561312994,0.13003102613723172
part_88__lstm,Part 88,LSTM,9,346.0,38.44444444444444,1,5,0,4,32.463300966666665,56.63146013896062,84.44211234104047,-5.1906945222222225,0.22724542798249237
part_88__3_day_moving_average,Part 88,3-day Moving Average,9,346.0,38.44444444444444,1,6,0,3,63.148148722118805,84.39347923814807,164.25819031765005,2.4814818965064154,-0.716104965855068
part_88__d_3_plan_reference,Part 88,D+3 Plan Reference,9,346.0,38.44444444444444,1,1,1,7,35.77777777777778,74.43117626371358,93.0635838150289,-34.44444444444444,-0.3348603385192017
part_89__xgboost,Part 89,XGBoost,9,126.0,14.0,3,4,2,3,8.212190155555556,13.50487769772383,58.658501111111114,-3.290480266666666,0.12034539406521627
part_89__lightgbm,Part 89,LightGBM,9,126.0,14.0,3,5,1,3,6.839524172033627,11.213052247124494,48.85374408595448,-1.1644901002740706,0.393572954838857
part_89__catboost,Part 89,CatBoost,9,126.0,14.0,3,4,1,4,9.517860354866132,12.796334694005228,67.98471682047237,-4.03395233829183,0.21022741993085925
part_89__lstm,Part 89,LSTM,9,126.0,14.0,3,3,0,6,13.31500218888889,19.150087329676722,95.10715849206349,-12.734019944444444,-0.7687741707439464
part_89__3_day_moving_average,Part 89,3-day Moving Average,9,126.0,14.0,3,2,3,4,10.444444391462538,15.071844296018106,74.60317422473241,-9.03703694873386,-0.09562937532193039
part_89__d_3_plan_reference,Part 89,D+3 Plan Reference,9,126.0,14.0,3,5,2,2,9.222222222222221,15.022205785658333,65.87301587301587,0.1111111111111111,-0.08842443729903526
part_9__xgboost,Part 9,XGBoost,9,269.0,29.88888888888889,0,3,0,6,9.818979777777777,14.54938855367533,32.85160520446097,-0.7111948888888899,0.7065770879226623
part_9__lightgbm,Part 9,LightGBM,9,269.0,29.88888888888889,0,4,0,5,13.021286682176829,17.221033672780116,43.56564317456932,-1.0146133532658037,0.5889231969765016
part_9__catboost,Part 9,CatBoost,9,269.0,29.88888888888889,0,4,0,5,16.26150529888377,20.507354548024594,54.40652330481559,-0.8270823990110352,0.4170600514198578
part_9__lstm,Part 9,LSTM,9,269.0,29.88888888888889,0,5,0,4,18.046607522222224,24.018769829156987,60.37898427509294,-12.768438255555557,0.20033873583770645
part_9__3_day_moving_average,Part 9,3-day Moving Average,9,269.0,29.88888888888889,0,5,0,4,35.55555553899871,42.21666627075747,118.95910775129678,-11.92592579457495,-1.4704291839334904
part_9__d_3_plan_reference,Part 9,D+3 Plan Reference,9,269.0,29.88888888888889,0,1,1,7,14.11111111111111,21.496769783181637,47.21189591078067,-3.4444444444444446,0.3594530768704224
part_90__xgboost,Part 90,XGBoost,9,131.0,14.555555555555555,0,1,0,8,6.465806533333332,8.446733004628353,44.42157160305343,-6.438306977777777,-4.825737071138823
part_90__lightgbm,Part 90,LightGBM,9,131.0,14.555555555555555,0,0,0,9,6.920138187031842,9.207321403657478,47.54293410937906,-6.920138187031842,-5.92213322767155
part_90__catboost,Part 90,CatBoost,9,131.0,14.555555555555555,0,3,0,6,5.294056053383354,7.3963363681456595,36.37137746599251,-4.643500864822528,-3.466904360212787
part_90__lstm,Part 90,LSTM,9,131.0,14.555555555555555,0,0,0,9,10.5788718,11.48900961284378,72.67927190839694,-10.5788718,-9.778008762707017
part_90__3_day_moving_average,Part 90,3-day Moving Average,9,131.0,14.555555555555555,0,4,1,4,2.888888888888889,3.832930701913188,19.84732824427481,-1.1111111111111112,-0.19959675304351499
part_90__d_3_plan_reference,Part 90,D+3 Plan Reference,9,131.0,14.555555555555555,0,0,2,7,5.777777777777778,9.116529554118229,39.69465648854962,-5.777777777777778,-5.786290322580646
part_91__xgboost,Part 91,XGBoost,9,760.0,84.44444444444444,0,0,0,9,50.34867577777777,53.566385354490244,59.623431842105255,-50.34867577777777,-217.43794063496756
part_91__lightgbm,Part 91,LightGBM,9,760.0,84.44444444444444,0,4,0,5,35.66158310958386,44.53297737510881,42.23082210345457,-27.299674328170852,-149.97563156508286
part_91__catboost,Part 91,CatBoost,9,760.0,84.44444444444444,0,5,0,4,25.280684228630037,35.683527468342966,29.937652376009254,-15.188468598406189,-95.93462851438247
part_91__lstm,Part 91,LSTM,9,760.0,84.44444444444444,0,5,0,4,31.891532111111115,39.107740251819756,37.76628802631579,-8.280156555555555,-115.43105559765793
part_91__3_day_moving_average,Part 91,3-day Moving Average,9,760.0,84.44444444444444,0,5,1,3,12.888888465033638,20.17454643423048,15.263157392802992,-8.444444020589193,-29.984960742463027
part_91__d_3_plan_reference,Part 91,D+3 Plan Reference,9,760.0,84.44444444444444,0,0,0,9,39.111111111111114,52.264285660052366,46.31578947368421,-39.111111111111114,-206.94736842105266
part_92__xgboost,Part 92,XGBoost,9,5250.0,583.3333333333334,0,6,0,3,96.94676,164.93084239128729,16.61944457142857,59.59439555555556,-0.026411390856518446
part_92__lightgbm,Part 92,LightGBM,9,5250.0,583.3333333333334,0,5,0,4,118.21739659471505,172.32743144974253,20.265839416236865,18.386987304440716,-0.12053786965701585
part_92__catboost,Part 92,CatBoost,9,5250.0,583.3333333333334,0,5,0,4,155.2134468744977,222.69867975717946,26.608019464199607,-4.320922387594907,-0.871341261488835
part_92__lstm,Part 92,LSTM,9,5250.0,583.3333333333334,0,1,0,8,343.5031966666667,354.99199660797683,58.886262285714295,-318.0843588888889,-3.7550472031756694
part_92__3_day_moving_average,Part 92,3-day Moving Average,9,5250.0,583.3333333333334,0,5,1,3,68.81481255425348,170.6413395508847,11.796825009300594,58.14814588758681,-0.09871793087993863
part_92__d_3_plan_reference,Part 92,D+3 Plan Reference,9,5250.0,583.3333333333334,0,0,0,9,259.3333333333333,379.323960048224,44.457142857142856,-259.3333333333333,-4.429230253228241
part_94__xgboost,Part 94,XGBoost,9,293.0,32.55555555555556,2,2,0,7,14.173041555555555,15.455725998643366,43.53493993174061,-7.850976888888888,0.28293667514985255
part_94__lightgbm,Part 94,LightGBM,9,293.0,32.55555555555556,2,3,0,6,9.764229326938795,13.906587816028388,29.992513290938277,-0.7984811628038125,0.41947643197903783
part_94__catboost,Part 94,CatBoost,9,293.0,32.55555555555556,2,3,0,6,13.028339468284468,15.693233177545192,40.018790175617816,-0.9528742859822634,0.2607292109120509
part_94__lstm,Part 94,LSTM,9,293.0,32.55555555555556,2,2,0,7,23.694968000000003,24.965391782556978,72.78317815699658,-16.837142222222223,-0.8709210545279296
part_94__3_day_moving_average,Part 94,3-day Moving Average,9,293.0,32.55555555555556,2,3,0,6,26.88888888888889,30.79923047562688,82.5938566552901,-3.851851569281684,-1.847465180445949
part_94__d_3_plan_reference,Part 94,D+3 Plan Reference,9,293.0,32.55555555555556,2,0,2,7,12.666666666666666,18.93849694845572,38.907849829351534,-12.666666666666666,-0.07663800770827156
